img_url,card_name,double-sided,cost
https://cards.scryfall.io/large/front/4/d/4d51a22e-74fc-442e-945a-56d02ca12713.jpg?1608909947,"Sengir, the Dark Baron (Commander Legends #149)",False,2
https://cards.scryfall.io/large/front/b/9/b93dd897-3fb5-48b1-bdff-9383ce1feb21.jpg?1562763745,Sensei Golden-Tail (Champions of Kamigawa #44),False,1
https://cards.scryfall.io/large/front/2/3/23b76965-528c-48f9-9ee6-332b09cae664.jpg?1708742632,Sentinel Sarah Lyons (Fallout #118),False,2
https://cards.scryfall.io/large/front/1/3/13ac5292-9817-4f5d-b3fa-611f9ba44443.jpg?1599708366,Sen Triplets (Double Masters #218),False,3
https://cards.scryfall.io/large/front/7/2/729ee848-6c27-4202-b2bc-605f45209468.jpg?1689995989,"Sephara, Sky's Blade (Commander Masters #54)",False,3
https://cards.scryfall.io/large/front/0/1/01f40e07-f565-4b9e-87a5-5b28b4e9fb0b.jpg?1696636767,Sergeant John Benton (Doctor Who #157),False,2
https://cards.scryfall.io/large/front/3/8/3823e561-5a0a-4020-9322-a2b481499807.jpg?1562759347,Seshiro the Anointed (Champions of Kamigawa #241),False,2
https://cards.scryfall.io/large/front/2/7/274cdb39-1454-4c9b-acd8-4f762a48e71f.jpg?1632261849,"Sethron, Hurloon General (Jumpstart #25)",False,2
https://cards.scryfall.io/large/front/6/4/641a3bae-9146-4e70-862a-86a56f7c3816.jpg?1562913548,"Seton, Krosan Protector (Odyssey #267)",False,3
https://cards.scryfall.io/large/front/2/c/2c209efe-b4dc-44a3-bd45-d647f5680cbe.jpg?1568003729,"Sevinne, the Chronoclasm (Commander 2019 #49)",False,3
https://cards.scryfall.io/large/front/9/9/9955d172-0b24-4c61-9dee-c935a1f26da2.jpg?1591234288,"Shabraz, the Skyshark (Commander 2020 #14)",False,2
https://cards.scryfall.io/large/front/4/c/4c7d861d-7832-4c15-8d6c-8c07a9a57891.jpg?1686970028,"Shadowfax, Lord of Horses (The Lord of the Rings: Tales of Middle-earth #227)",False,2
https://cards.scryfall.io/large/front/1/3/13a0913d-776b-4ef8-adef-8861349df2b5.jpg?1674136288,"Shadowheart, Dark Justiciar (Commander Legends: Battle for Baldur's Gate #146)",False,1
https://cards.scryfall.io/large/front/0/a/0a6e81c8-7118-4c54-93b2-f1e8134446d2.jpg?1656629476,"Shadowheart, Sharran Cleric (Alchemy Horizons: Baldur's Gate #10)",False,1
https://cards.scryfall.io/large/front/a/b/ab701909-83d6-4d39-9a84-e6a9b2cb38d6.jpg?1624739966,Shadrix Silverquill (Strixhaven: School of Mages #230),False,2
https://cards.scryfall.io/large/front/0/7/0731f64a-15da-4814-82e9-3a42e1657f36.jpg?1686970039,"Shagrat, Loot Bearer (The Lord of the Rings: Tales of Middle-earth #228)",False,2
https://cards.scryfall.io/large/front/9/3/938cee8f-ac2c-49a5-9ff7-1367d0edfabe.jpg?1634060541,"Shaile, Dean of Radiance // Embrose, Dean of Shadow (Strixhaven: School of Mages #158)",True,1
https://cards.scryfall.io/large/front/8/0/80804f25-efc3-44a2-bbae-9a97fec98009.jpg?1682207281,Shalai and Hallar (March of the Machine Commander #10),False,3
https://cards.scryfall.io/large/front/d/b/db827ee7-6f2e-4e10-aac0-120fc2b69fbd.jpg?1562743987,"Shalai, Voice of Plenty (Dominaria #35)",False,1
https://cards.scryfall.io/large/front/e/6/e65ad0e2-8f78-4e60-a97e-1cd20901680f.jpg?1674135800,Shameless Charlatan (Commander Legends: Battle for Baldur's Gate #96),False,1
https://cards.scryfall.io/large/front/1/b/1b0fb859-055d-4aa1-814c-0894cd2ccd4a.jpg?1673304703,"Shanid, Sleepers' Scourge (Dominaria United Commander #4)",False,3
https://cards.scryfall.io/large/front/7/2/7261c443-8d27-4d85-8027-2a0271b85e07.jpg?1673308081,"Shanna, Purifying Blade (Dominaria United #218)",False,3
https://cards.scryfall.io/large/front/b/9/b90df81c-d738-46b3-8e96-9db0b3507ee0.jpg?1562741797,"Shanna, Sisay's Legacy (Dominaria #204)",False,2
https://cards.scryfall.io/large/front/6/0/600bc36a-3ef0-459c-9a93-94ec45b8c3d9.jpg?1692939438,Sharae of Numbing Depths (Wilds of Eldraine #213),False,2
https://cards.scryfall.io/large/front/e/0/e0e446bd-8295-4fca-957a-e4710a15d8e8.jpg?1686970050,"Sharkey, Tyrant of the Shire (The Lord of the Rings: Tales of Middle-earth #229)",False,2
https://cards.scryfall.io/large/front/a/f/af80ef38-ab95-476f-b0dd-b5ef3e9bceab.jpg?1599708380,Sharuum the Hegemon (Double Masters #219),False,3
https://cards.scryfall.io/large/front/5/2/52a30e27-4c52-4191-8541-e25732a2dd42.jpg?1673149130,Shattergang Brothers (Double Masters 2022 #275),False,3
https://cards.scryfall.io/large/front/0/6/06d94b21-7568-4e5c-a8ec-ff5bb48a4f36.jpg?1562717818,"Shauku, Endbringer (Mirage #142)",False,2
https://cards.scryfall.io/large/front/6/8/68af449f-3c30-43ea-be60-d85061d7adbd.jpg?1708742641,"Shaun, Father of Synths (Fallout #119)",False,2
